Date,Source,Content,Label_chinese,Labels_original,Labels_4classes,新冠（0/1）,回应（0/1）
7/28/2020,Trending Search,王思聪朋友圈,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/29/2020,Trending Search,上海下雪,软新闻-休闲,Soft_news_casual,Soft_news,,
2/24/2020,Trending Search,韩国累计确诊新冠肺炎763例,国际新闻,International_affairs_world,International_news,1,
7/20/2020,Trending Search,教育部要求加强中小学生竞赛管理,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
6/1/2020,Trending Search,乐队的夏天,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/30/2020,Trending Search,陈伟霆 刘雯,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/19/2020,Trending Search,孩子输液家长打断护士鼻骨,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
6/9/2020,Trending Search,苏屿山拉拢周放,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/2/2020,Trending Search,自制土豆泥,软新闻-休闲,Soft_news_casual,Soft_news,,
12/14/2019,Trending Search,现实中的漫画人物,软新闻-休闲,Soft_news_casual,Soft_news,,
2/20/2020,Trending Search,毛不易新歌43分钟,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/2/2020,Trending Search,李孝利退出社交平台,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/17/2020,Trending Search,斯黛拉叶东烈分手,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/2/2020,Trending Search,斯里兰卡退还英国数百吨有害垃圾,国际新闻,International_affairs_world,International_news,,
6/16/2020,Trending Search,美国将释放数百万只转基因蚊子,国际新闻,International_affairs_world,International_news,,
10/5/2020,Trending Search,王一博战队大秀日记,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
4/27/2020,Trending Search,意大利总理宣布将进入第二阶段,国际新闻,International_affairs_world,International_news,,
2/5/2020,Trending Search,戴口罩不勒耳朵的方法,软新闻-休闲,Soft_news_casual,Soft_news,,
9/17/2020,Trending Search,北极古老冰川1.1亿平米冰层断裂,社会热点-趋势,Current_affairs_trends,Domestic_news,,
7/19/2020,Trending Search,莫高窟单日游客最大限量调整为50%,社会热点-趋势,Current_affairs_trends,Domestic_news,,
6/20/2020,Trending Search,我国三个新冠疫苗完成二期临床试验,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
5/27/2020,Trending Search,陈芊芊人设,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/30/2020,Trending Search,千万别在乌鸦面前露尾巴,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
6/13/2020,Trending Search,弗洛伊德,软新闻-休闲,Soft_news_casual,Soft_news,,
12/15/2019,Trending Search,驻香港部队武装直升机特技飞行,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/15/2020,Trending Search,蔡依林跳Sour Candy,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/11/2020,Trending Search,英雄联盟,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/18/2020,Trending Search,鼠年纪念币开始兑换,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
2/27/2020,Trending Search,尼格买提英文,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
7/25/2020,Trending Search,比特币,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
5/8/2020,Trending Search,河南发现5000多年前河洛古国,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
6/7/2020,Trending Search,南京茶摊奶奶又要出摊了,软新闻-休闲,Soft_news_casual,Soft_news,,
3/14/2020,Trending Search,蔡依林 黑色抹胸短裙,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
4/4/2020,Trending Search,返京留学生两次出现症状未报告,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
3/25/2020,Trending Search,weiyan违纪被RW解除协议,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/1/2020,Trending Search,三部门颁布4个国家职业技能标准,政府政策,Government_policy,Domestic_news,,
1/8/2020,Trending Search,雪碧唇膏,软新闻-休闲,Soft_news_casual,Soft_news,,
8/27/2020,Trending Search,以家人之名,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/31/2020,Trending Search,乐视起诉范冰冰及旗下公司,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
8/29/2020,Trending Search,CUBA清华总冠军,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/8/2020,Trending Search,英雄联盟灵魂莲华皮肤,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/29/2020,Trending Search,吴京太好笑了,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/9/2020,Trending Search,北京高考化学,软新闻-休闲,Soft_news_casual,Soft_news,,
12/1/2019,Trending Search,郎朗原名郎逸群,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/19/2020,Trending Search,毒皇后人设崩塌现场,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/31/2020,Trending Search,冬奥体育图标发布,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/29/2020,Trending Search,科比遗体,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/23/2020,Trending Search,三生三世枕上书,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/4/2020,Trending Search,肖战的猫掉毛,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/11/2020,Trending Search,锦衣之下,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/17/2019,Trending Search,黄渤出演中国女排,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/28/2019,Trending Search,四川阿坝壤塘雪景,软新闻-休闲,Soft_news_casual,Soft_news,,
11/20/2020,Trending Search,李健拉票押韵又好笑,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/12/2020,Trending Search,高医生不是小红袄,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/12/2020,Trending Search,周深 鼓掌机器,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/30/2020,Trending Search,青岛一入境留学生拒隔离跳窗逃跑,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
9/29/2020,Trending Search,世卫称新冠真实病亡数据被低估,国际新闻,International_affairs_world,International_news,1,
2/18/2020,Trending Search,刘智明,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/2/2020,Trending Search,战斗机飞行员说过山车太不过瘾,软新闻-休闲,Soft_news_casual,Soft_news,,
12/24/2020,Trending Search,白鲸闭眼温柔亲吻小女孩,软新闻-休闲,Soft_news_casual,Soft_news,,
1/7/2020,Trending Search,赵薇泪痣妆,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/5/2020,Trending Search,姜河那百想视帝,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/21/2020,Trending Search,黄河出现2020年第2号洪水,社会热点-灾难,Current_affairs_disasters,Domestic_news,,
1/19/2020,Trending Search,想见你,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/11/2020,Trending Search,新红旗携手中国女排,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/9/2020,Trending Search,宋凛周放摩托车吻,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/31/2020,Trending Search,辽宁出现无症状确诊病例,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
4/1/2020,Trending Search,许可馨,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/18/2019,Trending Search,李佳琦小助理,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/31/2019,Trending Search,张艺兴汉服造型,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/23/2020,Trending Search,如何假装自己有很多朋友,软新闻-休闲,Soft_news_casual,Soft_news,,
12/16/2019,Trending Search,央视发布新版七子之歌MV,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/18/2020,Trending Search,明天还上班,软新闻-休闲,Soft_news_casual,Soft_news,,
7/26/2020,Trending Search,新疆新增本土病例22例,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
12/24/2019,Trending Search,朋友请听好阵容官宣,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/7/2020,Trending Search,俄国防部领导层几乎全接种疫苗,国际新闻,International_affairs_world,International_news,1,
9/11/2020,Trending Search,易烊千玺大妈同款拍照姿势,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/17/2020,Trending Search,老师有多想让学生过好年,软新闻-休闲,Soft_news_casual,Soft_news,,
3/16/2020,Trending Search,患者自述治疗新冠肺炎要花多少钱,软新闻-休闲,Soft_news_casual,Soft_news,1,
12/11/2020,Trending Search,素媛原型罪犯明早出狱,软新闻-休闲,Soft_news_casual,Soft_news,,
12/28/2019,Trending Search,段奥娟精灵妆,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/9/2020,Trending Search,武汉一女子疑向门把手吐口水,软新闻-休闲,Soft_news_casual,Soft_news,,
1/4/2020,Trending Search,如何看待成年巨婴,软新闻-休闲,Soft_news_casual,Soft_news,,
8/27/2020,Trending Search,美国国会将调查蓬佩奥,国际新闻,International_affairs_world,International_news,,
2/11/2020,Trending Search,疫情期间妈妈说过最多的话,软新闻-休闲,Soft_news_casual,Soft_news,1,
11/25/2020,Trending Search,张培萌发文回应家暴,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,1
12/11/2019,Trending Search,如何保持头发蓬松,软新闻-休闲,Soft_news_casual,Soft_news,,
5/16/2020,Trending Search,任豪投了个寂寞,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/18/2020,Trending Search,老人被狗绳绊倒摔地后身亡,软新闻-休闲,Soft_news_casual,Soft_news,,
9/17/2020,Trending Search,封校大学生行为图鉴,软新闻-休闲,Soft_news_casual,Soft_news,,
8/11/2020,Trending Search,广西容县通报男子锁妻,软新闻-休闲,Soft_news_casual,Soft_news,,
12/1/2019,Trending Search,卡卡大婚,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/26/2020,Trending Search,台湾花莲海域5.5级地震,社会热点-灾难,Current_affairs_disasters,Domestic_news,,
6/12/2020,Trending Search,情人舞挑战,软新闻-休闲,Soft_news_casual,Soft_news,,
4/12/2020,Trending Search,180名在美留学生乘临时航班抵达上海,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/5/2020,Trending Search,丁真对珍珠溺爱到双标,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/27/2019,Trending Search,成都地铁5号线正式开通,政府政策,Government_policy,Domestic_news,,
12/4/2019,Trending Search,近百香港市民赴美领馆抗议,中外新闻,International_affairs_china_related,International_news,,
7/15/2020,Trending Search,明星讲方言有多好笑,软新闻-休闲,Soft_news_casual,Soft_news,,
7/30/2020,Trending Search,王漫妮告别顾佳钟晓芹,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/13/2020,Trending Search,夏日遮肉大法,软新闻-休闲,Soft_news_casual,Soft_news,,
1/26/2020,Trending Search,柳叶刀,软新闻-休闲,Soft_news_casual,Soft_news,,
7/24/2020,Trending Search,高管放弃百万年薪只想摸鱼,软新闻-休闲,Soft_news_casual,Soft_news,,
5/19/2020,Trending Search,夜市小龙虾经营户一天少赚近2000元,软新闻-休闲,Soft_news_casual,Soft_news,,
3/1/2020,Trending Search,大邱医院改造集装箱收治患者,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
4/5/2020,Trending Search,印度最大贫民窟部分封闭,国际新闻,International_affairs_world,International_news,,
11/7/2020,Trending Search,宾夕法尼亚州或将重新计票,国际新闻,International_affairs_world,International_news,,
12/19/2020,Trending Search,我就是演员,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
4/14/2020,Trending Search,联想暂停招聘,软新闻-休闲,Soft_news_casual,Soft_news,,
3/4/2020,Trending Search,特朗普捐工资10万美元抗疫,国际新闻,International_affairs_world,International_news,1,
9/26/2020,Trending Search,LGD空ban,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
4/23/2020,Trending Search,鞋店洗坏限量球鞋被判赔2.19万,软新闻-休闲,Soft_news_casual,Soft_news,,
11/16/2019,Trending Search,苏有朋为R1SE沙雕应援,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/27/2019,Trending Search,冉高鸣厉害,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/28/2020,Trending Search,在家隔离奶奶隔窗为志愿者打气,软新闻-休闲,Soft_news_casual,Soft_news,1,
11/9/2020,Trending Search,舒淇状态,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/12/2020,Trending Search,暴雨里的成都人,软新闻-休闲,Soft_news_casual,Soft_news,,
4/29/2020,Trending Search,李佳琦道歉,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/10/2020,Trending Search,董明珠快手直播带货,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/7/2020,Trending Search,泉州欣佳酒店,软新闻-休闲,Soft_news_casual,Soft_news,,
10/18/2020,Trending Search,天空之镜因虚假广告被罚12万,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
5/4/2020,Trending Search,姚慧打败希林娜依高,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/27/2020,Trending Search,新疆疫情,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
9/13/2020,Trending Search,从地理书上找到了唐僧师徒,软新闻-休闲,Soft_news_casual,Soft_news,,
2/12/2020,Trending Search,情人节送礼等级表,软新闻-休闲,Soft_news_casual,Soft_news,,
12/6/2020,Trending Search,31省区市新增18例确诊,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
7/4/2020,Trending Search,李晨最后哭了,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/26/2020,Trending Search,江苏新增境外输入病例2例,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
8/8/2020,Trending Search,互联网花式发红包图鉴,软新闻-休闲,Soft_news_casual,Soft_news,,
8/18/2020,Trending Search,湖南卫视818晚会,软新闻-休闲,Soft_news_casual,Soft_news,,
12/23/2020,Trending Search,浙江发现无症状感染者详情,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
12/14/2020,Trending Search,美国选举人团将投票,国际新闻,International_affairs_world,International_news,,
8/11/2020,Trending Search,戚薇吐槽工作室P图,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/9/2020,Trending Search,章鱼博士加盟蜘蛛侠3,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/16/2020,Trending Search,驾校教练头痛瞬间,软新闻-休闲,Soft_news_casual,Soft_news,,
6/22/2020,Trending Search,仝卓 承蒙厚爱后会有期,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/18/2020,Trending Search,快乐大本营,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/20/2020,Trending Search,徐峥肚子,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/26/2020,Trending Search,武汉火神山医院第一间病房建成,政绩类-爱国/节日/成就/模范,Flatterning_news_achievement,Flattering_news,,
11/23/2019,Trending Search,易烊千玺借书超时,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/13/2020,Trending Search,新疆新增8例本土病例,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
3/17/2020,Trending Search,豌豆公主病的日常,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/11/2020,Trending Search,西安设外卖快递小哥专属停车位,软新闻-休闲,Soft_news_casual,Soft_news,,
1/20/2020,Trending Search,英语不好的小哥住酒店,软新闻-休闲,Soft_news_casual,Soft_news,,
3/22/2020,Trending Search,北京入境四种情况必做核酸检测,政府政策,Government_policy,Domestic_news,,
12/23/2019,Trending Search,偶遇前任是种什么体验,软新闻-休闲,Soft_news_casual,Soft_news,,
